,product,category,sub_category,brand,sale_price,market_price,image_url,p_url,type,eancode,rating,description
4327,Candy - Imli Sweet & Sour,Snacks & Branded Foods,Chocolates & Candies,Balaji foods,80.0,80.0,https://www.bigbasket.com/media/uploads/p/mm/40031076_5-balaji-foods-candy-imli-sweet-sour.jpg,https://www.bigbasket.com/pd/40031076/balaji-foods-candy-imli-sweet-sour-200-g/,"Toffee, Candy & Lollypop",8907018000775,3.1,Enjoy the sweet & sour taste of imli. ItÃ¢â‚¬â„¢s a blend of fine selected tamrind & sugar.
4328,Chewing Gum - Peppermint,Snacks & Branded Foods,Chocolates & Candies,Doublemint,5.0,5.0,https://www.bigbasket.com/media/uploads/p/mm/40123371_2-doublemint-chewing-gum-peppermint.jpg,https://www.bigbasket.com/pd/40123371/doublemint-chewing-gum-peppermint-74-g-sleeve/,Mints & Chewing Gum,Invalid Code,4.2,"Opportunities to connect with someone new happen often, but it can feel nerve-wracking and never lasts for long. Doublemint’s voice uses humour to reduce the tension and make you smile, all while reminding you of the joy of making connections with people. Doublemint Peppermint chewing gum gives you the confidence to let your guards down and start something fresh. This gum is specially designed for those who demand long-lasting fresh breath along with a minty blast. The bold flavours of Doublemint chewing gum come in a convenient pack that allows you to enjoy its sweet taste wherever you go. Now be fresh breath ready with Doublemint, even with the mask on! The next time you need a quick, fresh boost, pop the gum that’s fresh and delightfully minty while working at home, studying, working out or even virtually meeting new people. Now with Wrigley’s Doublemint, you will never miss out on that ultimate moment of connection!"
4329,Wrigleys Chewing Gum - Spearmint,Snacks & Branded Foods,Chocolates & Candies,Orbit,225.0,225.0,https://www.bigbasket.com/media/uploads/p/mm/40010163_4-orbit-wrigleys-chewing-gum-spearmint.jpg,https://www.bigbasket.com/pd/40010163/orbit-wrigleys-chewing-gum-spearmint-15-pcs/,Mints & Chewing Gum,8906002487622,4.5,"With Orbits Sugar-free Gum, there is no need to second-guess as you get the confidence to show the world what youre made of. The smooth and refreshing flavour of sugar-free Orbit gum provides just the right amount of fresh breath that prepares you to engage in your day-to-day activities. Orbit is a global brand, enjoyed by millions of people around the world. Whether its the icy, cool taste of traditional mint, or something fun and fruity, you can always count on a clean and fresh oral hygiene with Orbits Sugar-free Gum. The delicious taste of Spearmint flavoured Orbit gives you a clean and fresh breath making you feel more confident and ready to seize your moment when it comes."
4330,Prebiotic Milk Chocolate,Snacks & Branded Foods,Chocolates & Candies,LiL'Goodness,40.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40204855_1-lilgoodness-prebiotic-milk-chocolate.jpg,https://www.bigbasket.com/pd/40204855/lilgoodness-prebiotic-milk-chocolate-35-g/,Chocolates,Invalid Code,4.5,"First Prebiotic Chocolate in India, made from the finest quality milk chocolate. Contains prebiotic fibers that activate gut bacteria. Gut bacteria promotes natural immunity and improves the absorption of vitamins and minerals.Our chocolate contains 10% less sugar compared to regular milk chocolate while providing 3 times more fibers that improve the quality of calories being consumed.
Note: Store in a cool, hygienic and dry place. Store at temperatures below 18° C for best consumer satisfaction. Temperature and humidity changes may cause the product to develop a whitish layer, without affecting its fitness for consumption."
4331,"Orbit Chewing Gum - Spearmint , Sugarfree",Snacks & Branded Foods,Chocolates & Candies,Wrigleys,160.0,160.0,https://www.bigbasket.com/media/uploads/p/mm/40123378_1-wrigleys-orbit-chewing-gum-spearmint-sugarfree.jpg,https://www.bigbasket.com/pd/40123378/wrigleys-orbit-chewing-gum-spearmint-sugarfree-32-pcs/,Mints & Chewing Gum,8906002489824,4.5,Orbit chewing gum is sugarfree and ideal to chew after meals for clean and healthy teeth. It is available in delicious fruit and mint flavours and it also helps eliminate bad breath.
4332,Chocolate Fruitee Fun,Snacks & Branded Foods,Chocolates & Candies,Candyman,150.0,150.0,https://www.bigbasket.com/media/uploads/p/mm/237218_1-candyman-chocolate-fruitee-fun.jpg,https://www.bigbasket.com/pd/237218/candyman-chocolate-fruitee-fun-800-g-bottle/,"Toffee, Candy & Lollypop",8901725142599,3.8,"Candyman Fruitee Fun is the primary various fruits brand with tough boiled candies in all your favourite fruit flavours: Pineapple Punch, Mango Delight, Wild Banana and Orange Josh in a sweet lip-smacking format that is bound to get you on an enjoyable filled journey. An exact passport to fun, go forward pop one."
4333,Toffee - 2 In 1 Eclairs,Snacks & Branded Foods,Chocolates & Candies,Parle,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40101050_2-parle-toffee-2-in-1-eclairs.jpg,https://www.bigbasket.com/pd/40101050/parle-toffee-2-in-1-eclairs-277-g/,Chocolates,Invalid Code,3.9,Premium ecliars Eclairs soft bite chew espicialy for kids who likes eclair with milky
4334,Truffel - Caramel,Snacks & Branded Foods,Chocolates & Candies,Dukes,190.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40186558_2-dukes-truffel-caramel.jpg,https://www.bigbasket.com/pd/40186558/dukes-truffel-caramel-480-g/,Chocolates,Invalid Code,3.7,"Make every moment sweeter by treating your senses to the deliciousness of a caramel centre, wrapped within creamy milk chocolate. Rejoice with loved ones by indulging in a Truffle, and revel in the generous blend of taste and texture."
4335,Choco Double Eclairs - Birthday Pack,Snacks & Branded Foods,Chocolates & Candies,Candyman,100.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/305468_5-candyman-choco-double-eclairs-birthday-pack.jpg,https://www.bigbasket.com/pd/305468/candyman-choco-double-eclairs-birthday-pack-380-g-pouch/,"Toffee, Candy & Lollypop",8901725110529,4.0,Candyman Choco Double Eclairs - Birthday Pack contains 2 layers of chocolate in a single Eclair. It has choco on the inside and outside expected to enjoyment your senses.
4336,Choco Slab - Dark,Snacks & Branded Foods,Chocolates & Candies,Dukes,155.0,155.0,https://www.bigbasket.com/media/uploads/p/mm/40016639_4-dukes-choco-slab-dark.jpg,https://www.bigbasket.com/pd/40016639/dukes-choco-slab-dark-500-g/,Cookies,Invalid Code,4.8,Dukes Dark compounds are ready to use: no tempering needed.
4337,Dark Chocolate Slab - DCH-47,Snacks & Branded Foods,Chocolates & Candies,Amul,190.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40196391_1-amul-dark-chocolate-slab-dch-47.jpg,https://www.bigbasket.com/pd/40196391/amul-dark-chocolate-slab-dch-47-500-g/,Chocolates,Invalid Code,4.4,Amul brings the exciting and professional range of cooking chocolates suitable for baking and indulgence. Amul Dark Chocolate is Couverture Chocolate with min. 47% Cocoa solids and is preferred by Home bakers for making high-quality products. This does not contain any vegetable fat and comes in the form of a 500g slab.
4338,Konnyaku Jelly - Lychee Fruit & Apple Fruit Flavour,Snacks & Branded Foods,Chocolates & Candies,Cocon,180.0,180.0,https://www.bigbasket.com/media/uploads/p/mm/100523508_2-cocon-konnyaku-jelly-lychee-fruit-apple-fruit-flavour.jpg,https://www.bigbasket.com/pd/100523508/cocon-konnyaku-jelly-lychee-fruit-apple-fruit-flavour-118-g-pouch/,Chocolates,9556437004353,4.0,"Nutrition Facts - Serving Size : 1 Cup 118g (4.1oz), Servings Per package : 6, Amount Per Serving, Energy 120 Kcal, Calories from Fat 0 kcal, Total Fat 0g 0%, Saturated Fat 0g, 0%, Trans Fat 0g (0%), Cholesterol 0mg (0%), Sodium 39mg (1.6%), Total Carbohydrate 29g (9.6%), Dietary Fiber 5.1g (20%), Sugar 24g, Protein 0.30g, Vitamin A 0%, Vitamin C 3.1%, Calcium 3.3%, Iron 0%."
4339,"Orbit Chewing Gum - Sweetmint , Sugarfree",Snacks & Branded Foods,Chocolates & Candies,Wrigleys,160.0,160.0,https://www.bigbasket.com/media/uploads/p/mm/40123379_1-wrigleys-orbit-chewing-gum-sweetmint-sugarfree.jpg,https://www.bigbasket.com/pd/40123379/wrigleys-orbit-chewing-gum-sweetmint-sugarfree-32-pcs/,Mints & Chewing Gum,Invalid Code,4.8,"Wrigleys Orbit Chewing Gum - Sweetmint , Sugarfree 32 pcs"
4340,Chocolate - Eclairs,Snacks & Branded Foods,Chocolates & Candies,Candyman,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/181551_4-candyman-chocolate-eclairs.jpg,https://www.bigbasket.com/pd/181551/candyman-chocolate-eclairs-290-g-pouch/,"Toffee, Candy & Lollypop",8901725106836,3.3,"Candyman Eclairs presents a distinctive flavour proposition for children and adults with different taste and punch of chocolate, butterscotch and vanilla all in one. The Candyman Eclairs includes an outer shell of butterscotch and is filled with a pleasant mixture of vanilla with chocolate in the inner core. It contains a hard butterscotch shell on the exterior and a softer chocolate and vanilla core inside, has been a delightful accepting for people when having it. The candyman eclairs approach with a golden and purple packaging."
4341,The Bars Quartet,Snacks & Branded Foods,Chocolates & Candies,Fabelle,1450.0,1450.0,https://www.bigbasket.com/media/uploads/p/mm/40185199_4-fabelle-the-bars-quartet.jpg,https://www.bigbasket.com/pd/40185199/fabelle-the-bars-quartet-524-g/,Chocolates,Invalid Code,,"A collection of 4 luxury chocolate bars inspired by classic desserts and the elements of nature - Fabelle Tiramisu, Fabelle Strawberry Cheesecake, Fabelle Wood and Fabelle Fire. This luxury chocolate with indulgent combinations offers a truly unique chocolate experience. Celebrations are incomplete without chocolates. So, bring out the box of Fabelle – The Bars Quartet. You can never go wrong with a chocolate gift. So, when in doubt, gift Fabelle – The Bars Quartet! It is an assorted chocolate box which contains a collection of 4 luxury chocolate bars inspired by classic desserts and elements of nature. Gift your loved ones this assorted gift pack with luxury chocolate bars to make the moments of celebration and bonding with friends and family even more special.
Fabelle Tiramisu: An intricately crafted milk chocolate bar filled with coffee mousse and mascarpone cheese, reminiscent of the classic Italian dessert - Tiramisu.
Fabelle Strawberry Cheesecake: Discover flavours of strawberry filling, cheese mousse and crispy inclusions in this milk chocolate bar, reminiscent of the signature British dessert – Strawberry Cheesecake.
Fabelle Fire: A dark chocolate bar filled with white mousse infused with Ancho chilli, inspired by the element - fire.
Fabelle Wood: A dark chocolate bar filled with dark choco mousse infused with coffee and cinnamon, inspired by the element – wood."
4342,Prebiotic Chocolate - Dark Chocolate Ginger,Snacks & Branded Foods,Chocolates & Candies,LiL'Goodness,40.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40204857_3-lilgoodness-prebiotic-chocolate-dark-chocolate-ginger.jpg,https://www.bigbasket.com/pd/40204857/lilgoodness-prebiotic-chocolate-dark-chocolate-ginger-35-g/,Chocolates,Invalid Code,4.0,"First Prebiotic Chocolate in India, made from the finest quality dark chocolate infused with ginger. Contains prebiotic fibers that activate gut bacteria. Gut bacteria promotes natural immunity and improves the absorption of vitamins and minerals. Our chocolate contains 56% % dark chocolate while providing 3 times more fibers that improve the quality of calories being consumed.
Note: Store in a cool, hygienic and dry place. Store at temperatures below 18° C for best consumer satisfaction. Temperature and humidity changes may cause the product to develop a whitish layer, without affecting its fitness for consumption."
4343,Wrigleys Chewing Gum - Mixed Fruit,Snacks & Branded Foods,Chocolates & Candies,Orbit,225.0,225.0,https://www.bigbasket.com/media/uploads/p/mm/40009938_6-orbit-wrigleys-chewing-gum-mixed-fruit.jpg,https://www.bigbasket.com/pd/40009938/orbit-wrigleys-chewing-gum-mixed-fruit-15-pcs/,Mints & Chewing Gum,8906002487646,4.5,"With Orbits Sugar-free Gum, there is no need to second-guess as you get the confidence to show the world what youre made of. The smooth and refreshing flavour of sugar-free Orbit gum provides just the right amount of fresh breath that prepares you to engage in your day-to-day activities. Orbit is a global brand, enjoyed by millions of people around the world. Whether its the icy, cool taste of traditional mint, or something fun and fruity, you can always count on a clean and fresh oral hygiene with Orbits Sugar-free Gum. The delicious taste of Mixed Fruit flavoured Orbit gives you a clean and fresh breath making you feel more confident and ready to seize your moment when it comes."
4344,Shots,Snacks & Branded Foods,Chocolates & Candies,Cadbury Dairy Milk,280.0,280.0,https://www.bigbasket.com/media/uploads/p/mm/253514_11-cadbury-dairy-milk-shots.jpg,https://www.bigbasket.com/pd/253514/cadbury-dairy-milk-shots-9-g-carton/,Chocolates,7622201150273,3.3,Cadbury offers you the best chance to shake your taste buds with the most delicious Cadbury Dairy Milk Shots. The milk consisting chocolate balls encrusted in a hard sugar outer layer doesnt allow you to make an end from having the pleasure of intaking it on and on.
4345,Chewy Mints - Lemon,Snacks & Branded Foods,Chocolates & Candies,Doublemint,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40195536_3-doublemint-chewy-mints-lemon.jpg,https://www.bigbasket.com/pd/40195536/doublemint-chewy-mints-lemon-336-g-tube/,Mints & Chewing Gum,8906002488520,4.1,"Opportunities to connect with someone new happen often, but it can feel nerve-wracking and never lasts long. Doublemint’s chewy mint has two layers: a thin, crispy outer shell and a chewy, freshening core. They're great for an instant fresh feeling that's oh-so-satisfying to chew. Doublemint Lemon gives you the confidence to let your guards down and start something fresh. This chewy mint is specially designed for those who demand long-lasting fresh breath along with a minty blast. The bold flavours of Doublemint mint come in a convenient re-sealable bottle so you can pop a rush of freshness whenever the moment strikes you. Now be fresh breath ready with Doublemint, even with the mask on!
The next time you need a quick, fresh boost, pop the mint that’s fresh and delightfully chewy while working at home, studying, working out or even virtually meeting new people. Now with Wrigley’s Doublemint, you will never miss out on that ultimate moment of connection!"
4346,Sugarfree Mint,Snacks & Branded Foods,Chocolates & Candies,Smint,40.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/100623999_6-smint-sugarfree-mint.jpg,https://www.bigbasket.com/pd/100623999/smint-sugarfree-mint-64-g/,Mints & Chewing Gum,Invalid Code,3.9,"Smint Sugar free is a breath freshening micro mint. It comes in refreshing mint flavour. To make a great impression just click yourself a Smint, it will smarten up your breath and leave you fresh to impress! Available in a cool and handy one-at-a-time dispenser, it is perfect for discrete consumption, anytime, anywhere! Smint has an attractive, triangular shape that makes it distinct."
4347,"Orbit Chewing Gum - Mixed Fruit , Sugarfree",Snacks & Branded Foods,Chocolates & Candies,Wrigleys,160.0,160.0,https://www.bigbasket.com/media/uploads/p/mm/40123376_2-wrigleys-orbit-chewing-gum-mixed-fruit-sugarfree.jpg,https://www.bigbasket.com/pd/40123376/wrigleys-orbit-chewing-gum-mixed-fruit-sugarfree-32-pcs/,Mints & Chewing Gum,Invalid Code,4.5,Orbit chewing gum is sugarfree and ideal to chew after meals for clean and healthy teeth. It is available in delicious fruit and mint flavours and it also helps eliminate bad breath.
4348,Ultimate Choco Berry Bar,Snacks & Branded Foods,Chocolates & Candies,RiteBite Max Protein,170.0,170.0,https://www.bigbasket.com/media/uploads/p/mm/40064911_5-ritebite-max-protein-ultimate-choco-berry-bar.jpg,https://www.bigbasket.com/pd/40064911/ritebite-max-protein-ultimate-choco-berry-bar-100-g/,Granola & Cereal Bars,Invalid Code,3.6,"Protein Blend, Fiber, Vitamins & Minerals, No Preservatives, 100% Veg, No Added Sugar, For Energy, Fitness & Immunity. A BAR FOR EVERYONE: With 30gms of protein in each bar and 10gms of fibre, 5.5g of BCAA and goodness of berries. Max Protein Choco Berry protein bar is the perfect bar for your ultimate lifestyle with no preservatives and no artificial sweeteners with a balance of taste and health. SUSTAINED ENERGY: Max Protein Choco Berry is yours go to a performance energy bar, purposefully crafted with an ideal mix of 3 protein blends of whey protein, soy and casein and a punch of flavour with berries to sustain 5hrs of energy for your ultimate lifestyle. WHOLESOME INGREDIENTS FOR A WHOLESOME EXPERIENCE: A bar that satiates your hunger and keeps you going with 5hrs of sustained energy. We aim to keep you healthier and provide a healthier option to your food choices with an irresistible combo of nutrition and flavour of berries and no added sugar. DELICIOUS NUTRITION: Satisfy your cravings with a perfect blend of dark chocolate and almonds and no preservatives, 100% vegetarian. YOUR ENERGY BUDDY: No time for breakfast before the video call? Need something energy boost for the grocery run? Got that midnight movie craving? Choose the healthier Max Protein bars as your energy and nutrition buddy. Don't skip on your health and weight goals. Have this bar handy for all the time whenever bored or binge eating hits you. MADE IN INDIA: Max Protein is the first brand to launch nutrition & protein bars in India. We have created and nurtured protein bars category in Indian Market."
4349,Candy - Pan Sweet,Snacks & Branded Foods,Chocolates & Candies,Kiara Foods,30.0,30.0,https://www.bigbasket.com/media/uploads/p/mm/40026074_1-kiara-foods-candy-pan-sweet.jpg,https://www.bigbasket.com/pd/40026074/kiara-foods-candy-pan-sweet-120-g/,"Toffee, Candy & Lollypop",Invalid Code,2.0,Enjoy the taste of sweet pan flavoured candy anytime you desire.this unique product also lights up sweet memories of old school days for many who used to have these kind of candies in their childhood.
4350,chocorich classic eclairs pouch,Snacks & Branded Foods,Chocolates & Candies,LuvIt,120.0,150.0,https://www.bigbasket.com/media/uploads/p/mm/40175068_3-luvit-chocorich-classic-eclairs-pouch.jpg,https://www.bigbasket.com/pd/40175068/luvit-chocorich-classic-eclairs-pouch-4235-g-pouch/,Chocolates,Invalid Code,4.3,Delicious Chocolate Éclairs with a Rich Chocolate burst in every bite. These are jumbo size éclairs for a great mouthful experience. Celebrate any occasion with this fun-sized Party Pack.
4351,Sugar Free Lozenges - Original,Snacks & Branded Foods,Chocolates & Candies,Fisherman's Friend,99.0,99.0,https://www.bigbasket.com/media/uploads/p/mm/40123552_4-fishermans-friend-sugar-free-lozenges-original.jpg,https://www.bigbasket.com/pd/40123552/fishermans-friend-sugar-free-lozenges-original-25-g/,Mints & Chewing Gum,Invalid Code,4.6,Fisherman's Friend Original Lozenges are Sugar-Free strong menthol lozenges that will refresh your breath from within to make you feel confident always.
4352,Eclairs - Elachi,Snacks & Branded Foods,Chocolates & Candies,Dukes,39.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40186552_2-dukes-eclairs-elachi.jpg,https://www.bigbasket.com/pd/40186552/dukes-eclairs-elachi-200-g/,"Toffee, Candy & Lollypop",8901972069717,4.0,"Flash of lightning is what éclairs hold inside. It’s the world’s most celebrated tastes among chocolates and why shouldn’t you. It’s creamy flavour and rich chocolate casts a magic spell of energy into every one. Go on. Celebrate this moment with éclairs. A smooth centre of milk that tastes like white chocolate, encased in caramel. An indulgence you definitely shouldn’t refuse. Now available in different variants - chocolate, milk, strawberry, kesar badam & elaichi."
4353,The Bars Treasury Chocolate Gift Pack,Snacks & Branded Foods,Chocolates & Candies,Fabelle,350.0,350.0,https://www.bigbasket.com/media/uploads/p/mm/40185198_5-fabelle-the-bars-treasury-chocolate-gift-pack.jpg,https://www.bigbasket.com/pd/40185198/fabelle-the-bars-treasury-chocolate-gift-pack-235-g/,Chocolates,8901725108311,4.9,"Gift your loved ones a specially curated collection of centre filled bars filled with soft choco mousse, and layered chocolate bars that cradle a rich creamy chocolate layer between two layers of milk chocolate. Share a bar of Fabelle. Need something indulgent for a girls’ night out? Whip out a pack of this premium chocolate bar. Looking for a gift to celebrate a milestone? Fabelle – The Bars Treasury will only make the moment sweeter. Whether it’s a birthday, a holiday, or a get-together, or just a simple gesture of affection, this premium chocolate gift pack is perfect for every occasion.
Fabelle Soft Centres Almond Mousse: Inspired by centre-filled desserts, the milk chocolate shells are filled with almond mousse and roasted almond bits.Fabelle Soft Centres Choco Mousse: Inspired by centre-filled desserts, the milk chocolate shells are filled with choco mousse, Fabelle Choco Deck Fruit & Nut: Inspired by layered desserts, this unique 3 layered chocolate bar has soft choco crème with fruit and nuts between the layers of milk chocolate.Fabelle Choco Deck Milk Chocolate: Inspired by layered desserts, this unique 3 layered chocolate bar has soft choco crème between the layers of milk chocolate, Handcrafted by Master Chocolatiers."
4354,Choco Safari,Snacks & Branded Foods,Chocolates & Candies,Dukes,105.0,120.0,https://www.bigbasket.com/media/uploads/p/mm/40186555_2-dukes-choco-safari.jpg,https://www.bigbasket.com/pd/40186555/dukes-choco-safari-250-g/,Chocolates,Invalid Code,4.0,Devour into the indulgence of a bite of Dukes Choco Safari and there’s no stopping. Chocolate in exciting shapes. It's the quickest way to ring in some good time. Take a bite and zoom across the day with gusto. it is the chocolate for any time of the day.
4355,White Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Nestle ,10.0,10.0,https://www.bigbasket.com/media/uploads/p/mm/40018529_7-nestle-white-chocolate-bar.jpg,https://www.bigbasket.com/pd/40018529/nestle-white-chocolate-bar-11-g-carton/,Chocolates,8901058875577,4.4,"Milkybar is one of the UK and Ireland's best-loved brands and is the No.1 White Chocolate brand. The milky bar is enjoyed by both kids and adults alike. With milk* as the #1 ingredient, Milkybar chocolate is now creamier and yummier than ever. Each of the Nestle Milkybar Chocolate moulds melts in your mouth and makes for a scrumptious treat. The soft deliciousness of the Milky bar Mould now comes with a fun and interesting puzzle on every bar. So, play the puzzle on the bar to see what picture you can make with your family and enjoy the simple moments!"
4356,Sugar Free Lozenges - Mint,Snacks & Branded Foods,Chocolates & Candies,Fisherman's Friend,99.0,99.0,https://www.bigbasket.com/media/uploads/p/mm/40123551_5-fishermans-friend-sugar-free-lozenges-mint.jpg,https://www.bigbasket.com/pd/40123551/fishermans-friend-sugar-free-lozenges-mint-25-g/,Mints & Chewing Gum,Invalid Code,4.5,Fisherman's Friend Mint Lozenges are Sugar-Free cool menthol lozenges that will refresh your breath from within to make you feel confident always.
4357,Laban,Snacks & Branded Foods,Chocolates & Candies,MTR FOODS,30.0,30.0,https://www.bigbasket.com/media/uploads/p/mm/40119189_3-mtr-foods-laban.jpg,https://www.bigbasket.com/pd/40119189/mtr-foods-laban-65-g/,"Toffee, Candy & Lollypop",8901042969534,4.2,"Laban is a ready-to-eat sugar boiled confectionery which is the perfect treat for your sweet tooth and can be relished after a meal, or while on-the-go. It is available in four delicious flavours, namely: Green Mango, Orange, Strawberry, and Mango."
4358,Luscious Love Delights,Snacks & Branded Foods,Chocolates & Candies,LuvIt,165.0,220.0,https://www.bigbasket.com/media/uploads/p/mm/40181339_6-luvit-luscious-love-delights.jpg,https://www.bigbasket.com/pd/40181339/luvit-luscious-love-delights-171-g/,Chocolates,Invalid Code,4.2,"LuvIt brings to you deliciously smooth and luscious chocolate bars. Enjoy the unique Tear Drop shaped chocolate. There's something for everybody, so get ready to send your taste buds to the moon and back. You’re guaranteed to LuvIt!"
4359,Sweet Imli Candy,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40185559_1-sda-candys-sweet-imli-candy.jpg,https://www.bigbasket.com/pd/40185559/sda-candys-sweet-imli-candy-100-g/,"Toffee, Candy & Lollypop",8951056284529,3.8,"Try these delicious Sweet Imli Candies from SDA Candys, and delight your taste buds. Carry it wherever you go and enjoy the great taste anytime anywhere."
4360,Polo Candy,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,35.0,35.0,https://www.bigbasket.com/media/uploads/p/mm/40185565_1-sda-candys-polo-candy.jpg,https://www.bigbasket.com/pd/40185565/sda-candys-polo-candy-150-g/,"Toffee, Candy & Lollypop",8951056285076,3.7,"Try these delicious Polo Candies from SDA Candys, and delight your taste buds. Carry it wherever you go and enjoy the great taste anytime anywhere."
4361,Chocolates-Roasted Peanut Chocolate,Snacks & Branded Foods,Chocolates & Candies,FarmVeda,60.0,60.0,https://www.bigbasket.com/media/uploads/p/mm/40191561_1-farmveda-chocolates-roasted-peanut-chocolate.jpg,https://www.bigbasket.com/pd/40191561/farmveda-chocolates-roasted-peanut-chocolate-50-g/,Chocolates,Invalid Code,2.7,"This chocolate bar contains the goodness of peanuts. Farmveda's specially hand-crafted Roasted Peanut Chocolate churned with love for a guilt-free and delightfully tasty experience. Delightfully rich, smooth and delicious chocolate with a melt-in-the-mouth texture."
4362,Choclairs Gold Coffee,Snacks & Branded Foods,Chocolates & Candies,Cadbury,200.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40196114_2-cadbury-choclairs-gold-coffee.jpg,https://www.bigbasket.com/pd/40196114/cadbury-choclairs-gold-coffee-605-g/,Chocolates,7622201787721,4.0,Savour your favourite Choclairs with a coffee twist in a super-saver pack. This is your favourite Cadbury Choclairs but with the strong yet indulgent hit of real coffee in the rich chocolate centre. This pack comes with 115 Choclairs Gold coffee candies.
4363,"Swirlpop Round Shape 1.5"" Dia With Fun Cartoon Stickers",Snacks & Branded Foods,Chocolates & Candies,Toonpops,170.0,180.0,https://www.bigbasket.com/media/uploads/p/mm/40162535_1-toonpops-swirlpop-round-shape-15-dia-with-fun-cartoon-stickers.jpg,https://www.bigbasket.com/pd/40162535/toonpops-swirlpop-round-shape-15-dia-with-fun-cartoon-stickers-10-g/,"Toffee, Candy & Lollypop",Invalid Code,3.3,Vibrant delicious candy swirl lollipops in exciting tropical flavours with attractive cartoon character stickers.
4364,French Mendians,Snacks & Branded Foods,Chocolates & Candies,Micks,125.0,125.0,https://www.bigbasket.com/media/uploads/p/mm/40205543_1-micks-french-mendians.jpg,https://www.bigbasket.com/pd/40205543/micks-french-mendians-40-g/,Chocolates,Invalid Code,5.0,"India’s 1st Mendian. Finest chocolate studded with premium inclusion like Hazelnut, Almond, Raspberry, strawberry. Every bite is a delicious treat that will drive you for more
USP:

Finest ingredients
Bit size
Premium packaging"
4365,Chocolates Choco Nuts,Snacks & Branded Foods,Chocolates & Candies,FarmVeda,40.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/40191560_1-farmveda-chocolates-choco-nuts.jpg,https://www.bigbasket.com/pd/40191560/farmveda-chocolates-choco-nuts-30-g/,Chocolates,8906089470210,3.8,"Peanuts wrapped in silky swirls of smooth chocolate will surely please your tastebud. Inspired by the fine art of chocolate making, this chocolate that allows you to end your day on a perfectly healthy note. This chocolate containing the goodness of peanuts."
4366,Mango Candy,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,40.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/40185562_1-sda-candys-mango-candy.jpg,https://www.bigbasket.com/pd/40185562/sda-candys-mango-candy-150-g/,"Toffee, Candy & Lollypop",Invalid Code,4.2,"Try these delicious Mango Candies from SDA Candys, and delight your taste buds. Carry it wherever you go and enjoy the great taste anytime anywhere."
4367,Eclairs - Kesar Badam,Snacks & Branded Foods,Chocolates & Candies,Dukes,39.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40186551_2-dukes-eclairs-kesar-badam.jpg,https://www.bigbasket.com/pd/40186551/dukes-eclairs-kesar-badam-200-g/,"Toffee, Candy & Lollypop",8901972069724,4.0,"Flash of lightning is what éclairs hold inside. It’s the world’s most celebrated tastes among chocolates and why shouldn’t you. It’s creamy flavour and rich chocolate casts a magic spell of energy into every one. Go on. Celebrate this moment with éclairs. A smooth centre of milk that tastes like white chocolate, encased in caramel. An indulgence you definitely shouldn’t refuse. Now available in different variants - chocolate, milk, strawberry, kesar badam & elaichi."
4368,Dark Coffee Chocolate - Not Knowingly Paan,Snacks & Branded Foods,Chocolates & Candies,The Betel Leaf Co,200.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40211946_1-the-betel-leaf-co-dark-coffee-chocolate-not-knowingly-paan.jpg,https://www.bigbasket.com/pd/40211946/the-betel-leaf-co-dark-coffee-chocolate-not-knowingly-paan-100-g/,Chocolates,9780201379747,,"The Betel has redefined the way chocolate should taste, look and feel with an exotic range that will give you an indulgent experience inspired by elements of nature. The Betel Dark Coffee Chocolate stands for goodness, A moment of pure magic and unforgettable feeling. It is amazing to feel the flavour roll between dark chocolate and coffee in one bite."
4369,Coconut Candy,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,35.0,35.0,https://www.bigbasket.com/media/uploads/p/mm/40185566_1-sda-candys-coconut-candy.jpg,https://www.bigbasket.com/pd/40185566/sda-candys-coconut-candy-150-g/,"Toffee, Candy & Lollypop",Invalid Code,3.4,"Try these delicious Coconut Candies from SDA Candys, and delight your taste buds. Carry it wherever you go and enjoy the great taste anytime anywhere."
